"kepid","kepoi_name","kepler_name","ra","ra_err","ra_str","dec","dec_err","dec_str","koi_gmag","koi_gmag_err","koi_rmag","koi_rmag_err","koi_imag","koi_imag_err","koi_zmag","koi_zmag_err","koi_jmag","koi_jmag_err","koi_hmag","koi_hmag_err","koi_kmag","koi_kmag_err","koi_kepmag","koi_kepmag_err","koi_delivname","koi_vet_stat","koi_quarters","koi_disposition","koi_pdisposition","koi_count","koi_num_transits","koi_max_sngle_ev","koi_max_mult_ev","koi_bin_oedp_sig","koi_limbdark_mod","koi_ldm_coeff4","koi_ldm_coeff3","koi_ldm_coeff2","koi_ldm_coeff1","koi_trans_mod","koi_model_snr","koi_model_dof","koi_model_chisq","koi_time0bk","koi_time0bk_err1","koi_time0bk_err2","koi_eccen","koi_eccen_err1","koi_eccen_err2","koi_longp","koi_longp_err1","koi_longp_err2","koi_prad","koi_prad_err1","koi_prad_err2","koi_sma","koi_sma_err1","koi_sma_err2","koi_impact","koi_impact_err1","koi_impact_err2","koi_duration","koi_duration_err1","koi_duration_err2","koi_ingress","koi_ingress_err1","koi_ingress_err2","koi_depth","koi_depth_err1","koi_depth_err2","koi_period","koi_period_err1","koi_period_err2","koi_ror","koi_ror_err1","koi_ror_err2","koi_dor","koi_dor_err1","koi_dor_err2","koi_incl","koi_incl_err1","koi_incl_err2","koi_teq","koi_teq_err1","koi_teq_err2","koi_steff","koi_steff_err1","koi_steff_err2","koi_slogg","koi_slogg_err1","koi_slogg_err2","koi_smet","koi_smet_err1","koi_smet_err2","koi_srad","koi_srad_err1","koi_srad_err2","koi_smass","koi_smass_err1","koi_smass_err2","koi_sage","koi_sage_err1","koi_sage_err2","koi_sparprov","koi_fwm_stat_sig","koi_fwm_sra","koi_fwm_sra_err","koi_fwm_sdec","koi_fwm_sdec_err","koi_fwm_srao","koi_fwm_srao_err","koi_fwm_sdeco","koi_fwm_sdeco_err","koi_fwm_prao","koi_fwm_prao_err","koi_fwm_pdeco","koi_fwm_pdeco_err","koi_dicco_mra","koi_dicco_mra_err","koi_dicco_mdec","koi_dicco_mdec_err","koi_dicco_msky","koi_dicco_msky_err","koi_dikco_mra","koi_dikco_mra_err","koi_dikco_mdec","koi_dikco_mdec_err","koi_dikco_msky","koi_dikco_msky_err","koi_comment","koi_vet_date","koi_tce_plnt_num","koi_tce_delivname","koi_datalink_dvs","koi_disp_prov","koi_parm_prov","koi_time0","koi_time0_err1","koi_time0_err2","koi_datalink_dvr","koi_fpflag_nt","koi_fpflag_ss","koi_fpflag_co","koi_fpflag_ec","koi_insol","koi_insol_err1","koi_insol_err2","koi_srho","koi_srho_err1","koi_srho_err2","koi_fittype","koi_score"
7938496,"K00900.01","Kepler-1730 b",281.96063,0,"18h47m50.55s",43.70311,0,"+43d42m11.2s",15.929,NA,15.379,NA,15.209,NA,15.16,NA,14.197,0.028,14.023,0.038,13.849,0.046,15.425,NA,"q1_q17_dr25_koi","Done","11101111111111111000000000000000","CONFIRMED","CANDIDATE",1,90,8.428813,40.226162,0.8902,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2868,0.3588,"Mandel and Agol (2002 ApJ 580 171)",46.2,NA,NA,172.33533,0.00175,-0.00175,0,NA,NA,NA,NA,NA,4.56,1.33,-0.88,0.1131,NA,NA,0.791,0.033,-0.543,3.048,0.0635,-0.0635,NA,NA,NA,1309.7,31.5,-31.5,13.81020318,2.968e-05,-2.968e-05,0.036595,1e-04,-0.003401,23.2,10.1,-10.1,88.04,NA,NA,833,NA,NA,5942,176,-193,4.327,0.136,-0.187,-0.04,0.25,-0.3,1.142,0.333,-0.222,1.009,0.152,-0.124,NA,NA,NA,"q1_q17_dr25_stellar",0.775,18.797369,8.3e-06,43.703088,8.5e-05,-0.22,0.32,-0.08,0.31,-9e-05,0.00043,0.00013,0.00042,0.04,0.1,0.02,0.1,0.04,0.1,0.004,0.093,0.01,0.11,0.01,0.1,"NO_COMMENT",2017-08-31,1,"q1_q17_dr25_tce","007/007938/007938496/dv/kplr007938496-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2455005.335,0.00175,-0.00175,"007/007938/007938496/dv/kplr007938496-20160209194854_dvr.pdf",0,0,0,0,113.75,99.51,-49.06,1.23716,3.21951,-0.04998,"LS+MCMC",1
8013419,"K00901.01",NA,285.16748,0,"19h00m40.20s",43.876339,0,"+43d52m34.8s",16.872,NA,15.715,NA,15.269,NA,15.028,NA,13.909,0.026,13.326,0.024,13.182,0.033,15.75,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,110,34.47275,209.49731,0.6031,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2238,0.5081,"Mandel and Agol (2002 ApJ 580 171)",210.5,NA,NA,176.939054,0.000273,-0.000273,0,NA,NA,NA,NA,NA,4.87,0.97,-0.96,0.0881,NA,NA,0.811,0.02,-0.033,2.2083,0.0432,-0.0432,NA,NA,NA,6465.7,41,-41,12.732624065,4.397e-06,-4.397e-06,0.082519,0.000927,-0.001852,31.62,6.2,-6.2,88.53,NA,NA,432,NA,NA,3950,560,-301,4.721,0.104,-0.085,-0.14,0.1,-0.1,0.541,0.107,-0.107,0.563,0.112,-0.112,NA,NA,NA,"q1_q17_dr25_stellar",0.216,19.0111579,2e-06,43.876323,2.1e-05,-0.314,0.078,-0.061,0.076,0.00059,0.00081,-2e-04,0.001,-0.019,0.069,-0.007,0.071,0.02,0.07,-0.206,0.072,-0.065,0.071,0.216,0.073,"NO_COMMENT",2017-08-31,1,"q1_q17_dr25_tce","008/008013/008013419/dv/kplr008013419-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2455009.939,0.000273,-0.000273,"008/008013/008013419/dv/kplr008013419-20160209194854_dvr.pdf",0,0,0,0,8.22,11.81,-4.37,3.68779,0.71981,-0.67214,"LS+MCMC",1
8018547,"K00902.01",NA,287.85239,0,"19h11m24.57s",43.897991,0,"+43d53m52.8s",16.789,NA,15.679,NA,15.311,NA,15.116,NA,14,0.026,13.359,0.022,13.215,0.031,15.754,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,18,43.030296,121.1208,0.3486,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2887,0.4242,"Mandel and Agol (2002 ApJ 580 171)",182.1,NA,NA,236.76334,0.000718,-0.000718,0,NA,NA,NA,NA,NA,4.78,0.34,-0.47,0.3031,NA,NA,0.658,0.031,-0.052,6.7904,0.0748,-0.0748,NA,NA,NA,7958.7,54.8,-54.8,83.92494032,7.999e-05,-7.999e-05,0.086015,0.000594,-0.001349,81.6,12.7,-12.7,89.54,NA,NA,226,NA,NA,3960,118,-130,4.746,0.045,-0.04,-0.36,0.1,-0.15,0.509,0.036,-0.05,0.526,0.034,-0.046,NA,NA,NA,"q1_q17_dr25_stellar",0,19.1901626,2e-06,43.898097,2.1e-05,0.127,0.079,0.384,0.075,0.004,0.0015,2e-04,0.0019,-0.094,0.073,-0.02,0.073,0.096,0.074,-0.03,0.072,0.176,0.073,0.178,0.073,"NO_COMMENT",2017-08-31,1,"q1_q17_dr25_tce","008/008018/008018547/dv/kplr008018547-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2455069.763,0.000718,-0.000718,"008/008018/008018547/dv/kplr008018547-20160209194854_dvr.pdf",0,0,0,0,0.62,0.18,-0.18,1.45972,0.22636,-0.17286,"LS+MCMC",0.966
8039892,"K00903.01","Kepler-719 b",295.53613,0,"19h42m08.67s",43.884449,0,"+43d53m04.0s",16.341,NA,15.777,NA,15.586,NA,15.516,NA,14.572,0.032,14.207,0.039,14.126,0.065,15.813,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","CONFIRMED","CANDIDATE",1,271,42.768375,435.91187,0.1863,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2787,0.3728,"Mandel and Agol (2002 ApJ 580 171)",431.4,NA,NA,173.433997,0.000219,-0.000219,0,NA,NA,NA,NA,NA,6.96,1.75,-0.62,0.0556,NA,NA,0.344,0.076,-0.181,4.2362,0.0248,-0.0248,NA,NA,NA,6932.3,19.7,-19.7,5.007316661,1.389e-06,-1.389e-06,0.077106,0.001757,-0.00061,9.24,1.8,-1.8,87.87,NA,NA,998,NA,NA,5865,146,-190,4.563,0.042,-0.168,-0.34,0.3,-0.3,0.827,0.208,-0.074,0.914,0.099,-0.109,NA,NA,NA,"q1_q17_dr25_stellar",0,19.7024098,1.2e-06,43.884446,1.2e-05,0.018,0.048,-0.014,0.043,0.00497,0.00045,0.0019,0.00051,-0.344,0.07,0.06,0.071,0.349,0.07,-0.133,0.068,-0.056,0.069,0.144,0.069,"NO_COMMENT",2017-08-31,1,"q1_q17_dr25_tce","008/008039/008039892/dv/kplr008039892-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2455006.434,0.000219,-0.000219,"008/008039/008039892/dv/kplr008039892-20160209194854_dvr.pdf",0,0,0,0,234.28,170.6,-64.02,0.59565,0.11486,-0.01675,"LS+MCMC",1
5897826,"K00126.01","Kepler-469 b",297.47586,0,"19h49m54.21s",41.114288,0,"+41d06m51.4s",13.585,NA,13.044,NA,12.905,NA,12.846,NA,11.977,0.023,11.656,0.024,11.635,0.023,13.109,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",2,42,343.88367,1177.5599,0,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.26,0.4133,"Mandel and Agol (2002 ApJ 580 171)",529.9,NA,NA,202.259731,0.000544,-0.000544,0,NA,NA,NA,NA,NA,20.7,3.24,-4.86,0.216,NA,NA,0.023,0.088,-0.023,11.4813,0.0187,-0.0187,NA,NA,NA,13494.4,26.6,-26.6,33.80364366,2.278e-05,-2.278e-05,0.105539,0.00023,-9.1e-05,24.869,0.164,-0.164,89.95,NA,NA,745,NA,NA,5855,117,-117,3.999,0.196,-0.084,0.16,0.15,-0.15,1.796,0.281,-0.422,1.174,0.133,-0.133,NA,NA,NA,"q1_q17_dr25_stellar",0,19.831724,2.4e-07,41.1142837,1.7e-06,-0.0286,0.0099,-0.0227,0.0061,0.003,0.0011,-4e-04,0.0014,-0.042,0.073,0.002,0.083,0.042,0.072,-0.003,0.072,-0.085,0.083,0.085,0.083,"LPP_DV",2017-08-31,1,"q1_q17_dr25_tce","005/005897/005897826/dv/kplr005897826-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2455035.26,0.000544,-0.000544,"005/005897/005897826/dv/kplr005897826-20160209194854_dvr.pdf",1,0,0,0,72.71,32.55,-33.45,0.25463,0.00168,-0.0047,"LS+MCMC",0
8150320,"K00904.01","Kepler-55 d",285.16833,0,"19h00m40.40s",44.026459,0,"+44d01m35.3s",16.82,NA,15.719,NA,15.35,NA,15.132,NA,13.97,0.031,13.359,0.03,13.289,0.049,15.791,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","CONFIRMED","CANDIDATE",5,603,4.8613906,32.73535,0.7136,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.0672,0.6811,"Mandel and Agol (2002 ApJ 580 171)",42.6,NA,NA,170.150139,0.000969,-0.000969,0,NA,NA,NA,NA,NA,1.85,0.13,-0.05,0.0294,NA,NA,0.69,0.009,-0.509,1.6485,0.0297,-0.0297,NA,NA,NA,724.2,18.9,-18.9,2.211116989,2.691e-06,-2.691e-06,0.026289,0.002509,-0.002111,7.83,3.3,-3.3,84.94,NA,NA,931,NA,NA,4500,90,-90,4.656,0.013,-0.043,-0.02,0.15,-0.15,0.646,0.043,-0.02,0.71,0.029,-0.043,NA,NA,NA,"q1_q17_dr25_stellar",0.212,19.0112091,8.4e-06,44.026437,9.2e-05,-0.5,0.33,-0.08,0.33,0.00026,2e-04,6e-05,2e-04,-0.04,0.15,0.01,0.14,0.05,0.17,-0.05,0.14,0.12,0.14,0.13,0.16,"NO_COMMENT",2017-08-31,1,"q1_q17_dr25_tce","008/008150/008150320/dv/kplr008150320-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2455003.15,0.000969,-0.000969,"008/008150/008150320/dv/kplr008150320-20160209194854_dvr.pdf",0,0,0,0,177.19,40.98,-23.72,1.85398,2.3228,-0.26585,"LS+MCMC",1
8561063,"K00961.02","Kepler-42 c",292.21906,0,"19h28m52.57s",44.61916,0,"+44d37m09.0s",17.27,NA,15.909,NA,15.338,NA,NA,NA,12.177,0.021,11.685,0.018,11.465,0.018,15.92,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","CONFIRMED","FALSE POSITIVE",3,1193,4.587181,10.459189,0.9866,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.4341,0.2646,"Mandel and Agol (2002 ApJ 580 171)",150.4,NA,NA,133.869741,0.000186,-0.000186,0,NA,NA,NA,NA,NA,0.76,0.19,-0.09,0.0059,NA,NA,0.81,0.068,-0.329,0.4445,0.015,-0.015,NA,NA,NA,1461.5,11.3,-11.3,0.453287416,1.02e-07,-1.02e-07,0.046729,0.000277,-0.00587,5.24,2.4,-2.4,81.11,NA,NA,729,NA,NA,3292,44,-24,5.215,0.053,-0.098,-0.42,0.15,-0.15,0.148,0.039,-0.017,0.132,0.039,-0.013,NA,NA,NA,"q1_q17_dr25_stellar",0,19.481313,1e-05,44.6182,0.00012,1.66,0.4,-3.47,0.43,-0.00013,0.00012,-0.00038,0.00013,-0.09,0.5,0.02,0.57,0.09,0.43,1.12,0.48,-4.59,0.63,4.72,0.57,"MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_KIC_POS",2017-08-31,3,"q1_q17_dr25_tce","008/008561/008561063/dv/kplr008561063-003-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454966.87,0.000186,-0.000186,"008/008561/008561063/dv/kplr008561063-20160209194854_dvr.pdf",0,1,0,0,66.14,45.21,-15.82,13.25728,23.83901,-9.82077,"LS+MCMC",0
8561063,"K00961.03","Kepler-42 d",292.21906,0,"19h28m52.57s",44.61916,0,"+44d37m09.0s",17.27,NA,15.909,NA,15.338,NA,NA,NA,12.177,0.021,11.685,0.018,11.465,0.018,15.92,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","CONFIRMED","CANDIDATE",3,633,5.5075283,33.096786,0.9296,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.4341,0.2646,"Mandel and Agol (2002 ApJ 580 171)",56.9,NA,NA,133.792344,0.000476,-0.000476,0,NA,NA,NA,NA,NA,0.66,0.17,-0.08,0.0151,NA,NA,0.785,0.129,-0.541,0.4279,0.0221,-0.0221,NA,NA,NA,1124.8,22.1,-22.1,1.865114193,1.005e-06,-1.005e-06,0.040715,0.00022,-0.004542,22.8,10.5,-10.5,88.02,NA,NA,455,NA,NA,3292,44,-24,5.215,0.053,-0.098,-0.42,0.15,-0.15,0.148,0.039,-0.017,0.132,0.039,-0.013,NA,NA,NA,"q1_q17_dr25_stellar",0.005,19.481296,4.9e-06,44.617909,5e-05,0.99,0.19,-4.5,0.18,0.00024,2e-04,-0.00025,0.00021,-0.12,0.15,-0.1,0.36,0.15,0.33,1.1,0.17,-4.77,0.31,4.89,0.28,"CENT_KIC_POS",2017-08-31,2,"q1_q17_dr25_tce","008/008561/008561063/dv/kplr008561063-002-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454966.792,0.000476,-0.000476,"008/008561/008561063/dv/kplr008561063-20160209194854_dvr.pdf",0,0,0,0,10.1,6.9,-2.42,64.04739,177.05307,-44.56656,"LS+MCMC",1
10657664,"K00964.01",NA,288.49948,0,"19h13m59.88s",47.996471,0,"+47d59m47.3s",13.082,NA,13.285,NA,13.498,NA,13.635,NA,13.056,0.026,13.045,0.031,13.056,0.029,13.234,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,410,389.9093,5358.328,0.5087,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2908,0.1733,"Mandel and Agol (2002 ApJ 580 171)",1293.1,NA,NA,171.2385098,5.79e-05,-5.79e-05,0,NA,NA,NA,NA,NA,22.36,7.31,-7.3,0.0606,NA,NA,0.733,0.038,-0.022,3.07626,0.00742,-0.00742,NA,NA,NA,6862.8,6.6,-6.6,3.273699006,2.4e-07,-2.4e-07,0.08215,0.000731,-0.000253,6.531,0.687,-0.687,83.56,NA,NA,3060,NA,NA,10816,304,-457,4.086,0.22,-0.22,0.07,0.05,-0.6,2.493,0.814,-0.814,2.76,0.289,-0.674,NA,NA,NA,"q1_q17_dr25_stellar",0,19.233298595,6.3e-08,47.99642244,6e-07,0.0215,0.0023,-0.1712,0.0022,0.00041,0.00028,0.00017,0.00041,-0.003,0.067,-0.008,0.067,0.009,0.067,-0.009,0.067,-0.107,0.069,0.108,0.069,"MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE",2017-08-31,1,"q1_q17_dr25_tce","010/010657/010657664/dv/kplr010657664-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2455004.239,5.79e-05,-5.79e-05,"010/010657/010657664/dv/kplr010657664-20160209194854_dvr.pdf",0,1,0,0,20728.79,20023.32,-12817.72,0.49173,0.05172,-0.08613,"LS+MCMC",0
3337351,"K00965.01",NA,290.11569,0,"19h20m27.77s",38.40419,0,"+38d24m15.1s",13.285,NA,13.38,NA,NA,NA,NA,NA,14.943,0.035,14.563,0.05,14.477,0.082,13.361,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,186,250.96498,1292.6384,0,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2555,0.4191,"Mandel and Agol (2002 ApJ 580 171)",274.9,NA,NA,175.03337,0.000252,-0.000252,0,NA,NA,NA,NA,NA,51.86,15.23,-6.52,0.0725,NA,NA,1.047,0.074,-0.088,3.3208,0.0141,-0.0141,NA,NA,NA,71318,326,-326,7.047103499,2.538e-06,-2.538e-06,0.458805,0.062977,-0.062612,16.511,0.374,-0.374,86.36,NA,NA,955,NA,NA,5730,171,-206,4.417,0.084,-0.196,0.18,0.2,-0.3,1.035,0.304,-0.13,1.018,0.122,-0.111,NA,NA,NA,"q1_q17_dr25_stellar",0,19.340964038,4.1e-08,38.40322339,5.6e-07,-3.4557,0.0017,-3.4762,0.002,0.024,0.031,0.028,0.04,-1.16,0.26,3.6,0.82,3.78,0.85,-8.86,0.81,-6.92,0.49,11.24,0.89,"DEEP_V_SHAPED---HAS_SEC_TCE---CENT_RESOLVED_OFFSET---EPHEM_MATCH",2017-08-31,1,"q1_q17_dr25_tce","003/003337/003337351/dv/kplr003337351-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2455008.033,0.000252,-0.000252,"003/003337/003337351/dv/kplr003337351-20160209194854_dvr.pdf",0,1,1,1,196.62,173.55,-66.77,1.71458,0.03884,-0.06891,"LS+MCMC",0
3233043,"K00966.01",NA,290.91119,0,"19h23m38.69s",38.335579,0,"+38d20m08.1s",14.533,NA,13.726,NA,13.467,NA,13.314,NA,12.25,0.022,11.766,0.016,11.66,0.02,13.787,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,1765,18.965403,37.243492,0.9047,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.1649,0.5539,"Mandel and Agol (2002 ApJ 580 171)",458.6,NA,NA,170.2480164,6.01e-05,-6.01e-05,0,NA,NA,NA,NA,NA,59.56,34.57,-38.05,0.0099,NA,NA,1.246,0.632,-0.064,0.86896,0.00507,-0.00507,NA,NA,NA,1973.3,5.8,-5.8,0.379463865,2.8e-08,-2.8e-08,0.305894,0.621931,-0.060703,1.814,0.74,-0.74,46.6,NA,NA,3000,NA,NA,5075,136,-151,3.892,0.707,-0.303,-0.06,0.3,-0.3,1.783,1.035,-1.139,0.905,0.166,-0.149,NA,NA,NA,"q1_q17_dr25_stellar",0,19.39407,1.2e-06,38.335563,1.7e-05,-0.447,0.052,-0.063,0.061,0.000522,9.2e-05,-9e-05,0.00011,-0.284,0.075,0.184,0.071,0.338,0.075,-0.276,0.077,0.156,0.071,0.317,0.077,"MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE",2017-08-31,1,"q1_q17_dr25_tce","003/003233/003233043/dv/kplr003233043-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2455003.248,6.01e-05,-6.01e-05,"003/003233/003233043/dv/kplr003233043-20160209194854_dvr.pdf",0,1,0,0,19256.81,34212.39,-17030.52,0.78464,0.96062,-0.06118,"LS+MCMC",0
6579806,"K00967.01",NA,281.66916,0,"18h46m40.60s",42.038639,0,"+42d02m19.1s",15.639,NA,15.167,NA,15.029,NA,14.965,NA,14.144,0.026,13.767,0.031,13.712,0.04,15.212,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,134,85.38568,560.0515,0.7671,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2965,0.3342,"Mandel and Agol (2002 ApJ 580 171)",534.5,NA,NA,173.608672,0.000127,-0.000127,0,NA,NA,NA,NA,NA,23.6,7.06,-2.34,0.0901,NA,NA,1.02,0.237,-0.041,2.78458,0.00644,-0.00644,NA,NA,NA,18541,36.6,-36.6,9.88047978,1.553e-06,-1.553e-06,0.235723,0.202132,-0.030171,18.92,3.5,-3.5,86.91,NA,NA,860,NA,NA,6113,164,-200,4.512,0.052,-0.208,-0.3,0.3,-0.3,0.917,0.274,-0.091,0.997,0.13,-0.13,NA,NA,NA,"q1_q17_dr25_stellar",0.256,18.77792457,6.4e-07,42.0385014,7.2e-06,-0.807,0.026,-0.499,0.026,-1e-04,0.0019,4e-04,0.0025,-0.017,0.067,-0.003,0.067,0.017,0.067,0.056,0.076,-0.126,0.078,0.138,0.078,"MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE",2017-08-31,1,"q1_q17_dr25_tce","006/006579/006579806/dv/kplr006579806-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2455006.609,0.000127,-0.000127,"006/006579/006579806/dv/kplr006579806-20160209194854_dvr.pdf",0,1,0,0,129.45,113.32,-37.5,1.31266,0.24562,-0.05424,"LS+MCMC",0
3560301,"K00968.01",NA,295.26682,0,"19h41m04.04s",38.61124,0,"+38d36m40.5s",11.13,NA,10.907,NA,10.884,NA,10.893,NA,10.142,0.023,9.983,0.021,9.936,0.018,10.963,NA,"q1_q17_dr25_koi","Done","11111011101110111000000000000000","FALSE POSITIVE","FALSE POSITIVE",1,233,4.80186,13.385618,0.6774,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.3207,0.2585,"Mandel and Agol (2002 ApJ 580 171)",91.7,NA,NA,261.09395,0.00777,-0.00777,0,NA,NA,NA,NA,NA,5.06,0.52,-2.1,0.0647,NA,NA,0.968,0.017,-0.031,38.1939,0,0,NA,NA,NA,128.4,2.4,-2.4,4.6484156,7.845e-05,-7.845e-05,0.013299,0.000305,-0.000884,1.0276,0.0649,-0.0649,19.59,NA,NA,2259,NA,NA,6980,167,-230,3.577,0.352,-0.088,-0.42,0.35,-0.25,3.482,0.362,-1.447,1.671,0.203,-0.377,NA,NA,NA,"q1_q17_dr25_stellar",0.937,19.6844539,6.9e-06,38.61122,0.00013,-0.03,0.29,-0.06,0.46,-3e-06,1.4e-05,1e-06,2.2e-05,0.54,0.34,-1.57,0.89,1.66,0.92,0.54,0.39,-1.55,0.92,1.64,0.96,"LPP_DV---MOD_NONUNIQ_DV---CENT_SATURATED",2017-08-31,1,"q1_q17_dr25_tce","003/003560/003560301/dv/kplr003560301-001-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2455094.094,0.00777,-0.00777,"003/003560/003560301/dv/kplr003560301-20160209194854_dvr.pdf",1,0,0,0,6152.88,2089.66,-4314.89,0.00095,6e-05,-5e-05,"LS+MCMC",0
5880320,"K01060.02","Kepler-758 c",293.08463,0,"19h32m20.31s",41.135441,0,"+41d08m07.6s",14.645,NA,14.281,NA,14.221,NA,14.202,NA,13.37,0.023,13.146,0.025,13.11,0.035,14.348,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","CONFIRMED","CANDIDATE",4,271,4.0748696,16.059935,0.3291,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2949,0.3354,"Mandel and Agol (2002 ApJ 580 171)",20.9,NA,NA,137.69636,0.00618,-0.00618,0,NA,NA,NA,NA,NA,1.7,0.27,-0.39,0.0547,NA,NA,0.621,0.318,-0.391,4.66,0.157,-0.157,NA,NA,NA,124.5,6.5,-6.5,4.75796103,3.448e-05,-3.448e-05,0.010702,0.002047,-0.000458,6.27,3,-3,84.31,NA,NA,1372,NA,NA,6021,120,-120,4.093,0.195,-0.105,-0.34,0.15,-0.15,1.458,0.226,-0.339,0.96,0.088,-0.08,NA,NA,NA,"q1_q17_dr25_stellar",0.532,19.538981,1.5e-05,41.13534,0.00015,0.28,0.6,-0.37,0.54,-1.2e-05,7.6e-05,4e-05,6.9e-05,-0.36,0.33,-0.29,0.43,0.46,0.41,-0.32,0.3,-0.35,0.42,0.48,0.38,"NO_COMMENT",2017-08-31,2,"q1_q17_dr25_tce","005/005880/005880320/dv/kplr005880320-002-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454970.696,0.00618,-0.00618,"005/005880/005880320/dv/kplr005880320-20160209194854_dvr.pdf",0,0,0,0,835.65,370.7,-381.5,0.20573,0.19919,-0.18342,"LS+MCMC",0.758
5880320,"K01060.03","Kepler-758 d",293.08463,0,"19h32m20.31s",41.135441,0,"+41d08m07.6s",14.645,NA,14.281,NA,14.221,NA,14.202,NA,13.37,0.023,13.146,0.025,13.11,0.035,14.348,NA,"q1_q17_dr25_koi","Done","11111111111111111000000000000000","CONFIRMED","CANDIDATE",4,51,4.1373324,10.584614,0.2111,"Claret (2011 A&A 529 75) ATLAS LS",0,0,0.2949,0.3354,"Mandel and Agol (2002 ApJ 580 171)",22.8,NA,NA,147.43894,0.00968,-0.00968,0,NA,NA,NA,NA,NA,2.96,0.46,-0.69,0.1447,NA,NA,0.966,0.015,-0.673,8.536,0.406,-0.406,NA,NA,NA,242.9,12,-12,20.4972755,0.000334,-0.000334,0.018577,8.9e-05,-0.004021,6,3,-3,80.73,NA,NA,843,NA,NA,6021,120,-120,4.093,0.195,-0.105,-0.34,0.15,-0.15,1.458,0.226,-0.339,0.96,0.088,-0.08,NA,NA,NA,"q1_q17_dr25_stellar",0.54,19.538991,1.8e-05,41.13547,0.00018,0.71,0.73,0.13,0.66,-1e-04,0.00014,-3e-05,0.00013,-0.31,0.73,-0.14,0.61,0.34,0.81,-0.27,0.71,-0.21,0.65,0.34,0.82,"NO_COMMENT",2017-08-31,3,"q1_q17_dr25_tce","005/005880/005880320/dv/kplr005880320-003-20160209194854_dvs.pdf","q1_q17_dr25_koi","q1_q17_dr25_koi",2454980.439,0.00968,-0.00968,"005/005880/005880320/dv/kplr005880320-20160209194854_dvr.pdf",0,0,0,0,119.42,52.97,-54.52,0.00972,0.47328,-0.00489,"LS+MCMC",1
